min,max,rainToday,rainTomorrow
7.6,16.3,0,1
2,14.7,1,0
3.5,15.7,0,0
3.2,15.5,0,0
4.1,13.3,0,0
4,14.5,0,0
5.5,20.3,0,0
7.2,17,0,0
7.5,21.4,0,0
6.2,19.5,0,0
1,14.7,0,0
6.4,14.8,0,0
-0.4,15.5,0,0
0.4,17.5,0,0
3.2,17,0,0
2.3,16.7,0,0
2.3,15.3,0,0
2.6,17.8,0,0
1.9,17.2,0,0
0.9,15,0,0
1.9,15.6,0,0
4.2,19.9,0,0
7.8,17,0,1
5.5,9.4,1,1
6.7,13.2,1,0
5.7,15.4,0,0
1.9,15.9,0,0
1.7,17.4,0,0
2.1,18.2,0,0
1.1,16.1,0,0
3.5,16.3,0,0
2.2,14.6,0,1
5.7,13.7,1,0
4.8,14.5,0,1
6.2,16,1,0
-1,15.1,0,0
0.1,14.3,0,0
-0.8,13.9,0,0
0,14.8,0,0
0.2,15.6,0,0
-0.3,15.9,0,0
0.4,16.4,0,0
0.2,15.2,0,0
2.3,16.7,0,0
7.3,15.6,0,0
1.4,10.3,0,0
4.4,11.6,0,0
1.3,12.7,0,1
5.6,14.2,1,0
-1.3,11.7,0,0
3,13.8,0,1
7.5,9.7,1,0
-1.7,10.6,0,0
0.2,11.3,0,1
3.1,13.3,1,0
2.4,14.3,0,0
1.8,13.7,0,0
1.2,12.3,0,1
5.5,15.5,1,1
0.6,11.7,1,1
3.7,9.6,1,1
6.4,12.3,1,0
0.3,12.6,0,0
-0.2,13.9,0,0
-1,14.2,0,0
-2,12.9,0,0
-2.5,13.3,0,0
-1.6,13.7,0,0
0.2,15.1,0,1
5.2,11.9,1,1
9,14,1,0
3.8,12.6,0,1
7.1,15.8,1,1
9.8,14.5,1,1
6.4,11.3,1,1
7.2,12.4,1,0
8.7,15.4,0,0
7.7,15.3,0,0
-0.8,12.7,0,0
2.3,15.3,0,0
1.4,15.3,0,0
0,15.7,0,0
-0.1,16.1,0,0
0.4,13.6,0,0
2.9,14.6,0,1
7,14.8,1,1
6.7,11.5,1,1
4.1,13.2,1,1
1.1,13.7,1,0
-0.6,13.1,0,0
-1.3,13.9,0,0
-0.5,13.7,0,0
-1.8,12.1,0,0
2.5,14.9,0,0
1.5,14.9,0,1
3,16.6,1,1
4.1,11.9,1,0
2.6,13.4,0,0
-0.5,16.3,0,1
5.7,11.8,1,0
-0.5,15.4,0,0
-0.7,16.6,0,0
0.6,16.5,0,0
-0.1,15.4,0,0
1.9,16,0,1
2.1,13,1,0
6.2,14.7,0,1
6.4,11.7,1,1
3,14.9,1,0
0.6,13.3,0,0
2.1,12.4,0,0
2.1,16.4,0,0
6.2,19.4,0,0
8.2,13.6,0,1
5.3,11.4,1,1
6.1,10.7,1,0
7,14.2,0,0
-0.2,14.3,0,0
1.2,15.3,0,0
2.9,17.6,0,0
6.2,12.8,0,0
3.4,13.4,0,0
-1.3,15,0,0
0,16.2,0,0
0.6,18.7,0,0
4.3,21.2,0,0
2.7,22.1,0,0
7.7,17.2,0,1
6.8,13.8,1,1
7.5,15.2,1,0
6.8,17.3,0,0
3.5,19.1,0,0
2.7,18.8,0,0
2.6,20.9,0,1
9.1,15.5,1,0
0.8,13.7,0,0
2.4,17.5,0,0
3,17.6,0,0
4.7,17.9,0,0
5,16.5,0,1
8.4,19.2,1,0
10.4,22.1,0,0
11.9,19.4,0,0
5.1,19.9,0,0
4.2,20.7,0,0
5.3,15,0,0
0.8,17.7,0,0
2.5,22,0,0
7.6,25.7,0,0
14.3,24.3,0,1
8.1,14,1,0
2.6,15.3,0,0
1.8,19.1,0,0
4.6,22.2,0,0
5.2,24.8,0,0
5.6,28.7,0,0
11.7,13.1,0,1
2.7,17.1,1,0
3.5,16.8,0,0
3.5,18.3,0,0
5.6,16.2,0,0
7.4,11.6,0,1
5,17.9,1,0
4,18.6,0,0
4.7,21,0,0
6.4,25.7,0,0
8.7,19,0,1
5.2,19,1,0
5.5,22.6,0,0
8.5,27.2,0,0
8.8,24.9,0,0
7.9,20.7,0,0
5.8,19,0,0
4.4,20.7,0,0
5.4,23.6,0,0
12.7,23.8,0,0
7.1,18.5,0,0
6.3,20.4,0,0
6.2,23.7,0,0
9,27,0,0
11,28.8,0,0
10.8,31.2,0,0
17.3,20.6,0,0
6.4,22.4,0,0
9.2,24.5,0,0
9.2,28.5,0,0
11.6,27.3,0,0
17.8,29.7,0,1
18.4,20,1,1
16.1,26.1,1,1
10.3,21.8,1,0
6.5,22.9,0,0
8.3,24.5,0,0
9.3,31.6,0,0
9.1,24.6,0,0
9.9,24.6,0,0
10,26.2,0,0
13.1,24.1,0,0
9,24.2,0,0
7.2,21.4,0,0
5.8,25.3,0,0
8.3,26.9,0,0
12.3,32.4,0,0
10.9,27.4,0,0
11.1,29,0,0
12.4,32.7,0,0
15.3,36.7,0,0
16.6,31.9,0,0
15.9,28.1,0,0
16.8,32.5,0,0
17.8,37.4,0,0
23,34.4,0,0
12.1,34.5,0,0
13.8,33.6,0,0
15.8,36.9,0,0
18.6,40.7,0,0
19.8,43.4,0,1
20.9,42,1,0
21.9,40.4,0,0
21.9,39.2,0,0
13.3,25.1,0,0
11.2,32.2,0,0
14.5,38.8,0,0
17,28.8,0,0
18.1,22.3,0,1
8.9,27.1,1,0
11.2,31.4,0,0
13.6,36.1,0,0
15.5,39.9,0,0
18.9,43.1,0,0
18.1,32.2,0,0
16.4,34.6,0,0
19.2,36.8,0,0
16.6,36.5,0,0
15.7,34,0,0
15.9,37,0,0
21.2,35.2,0,0
21.6,36.5,0,0
15.3,32.9,0,0
18.4,34.7,0,0
20.4,32.1,0,0
9.9,29.9,0,0
11.5,33.9,0,0
16.9,26.6,0,0
14.3,29.2,0,0
12,31.8,0,0
12.8,31,0,0
13.5,30.9,0,0
14.4,31.3,0,0
16.6,33.8,0,0
17.9,34.9,0,0
18.6,33,0,0
19.7,35.1,0,0
20.1,35.7,0,0
19.4,33.7,0,0
17.7,33.9,0,0
15.5,30.7,0,0
13.8,31.7,0,0
12,27.5,0,0
11.1,23,0,0
7.1,24.1,0,0
9.1,26.3,0,0
9.9,28.6,0,1
14.9,20.2,1,1
10.1,23.3,1,0
9,24.2,0,0
9.5,28.3,0,0
10.3,27.7,0,0
14.9,31.3,0,0
13.8,35.1,0,1
18.3,22.2,1,1
6.6,20.4,1,0
7,21.5,0,0
10.9,23,0,0
8.4,22.9,0,0
8.5,23.8,0,0
8.6,22.5,0,0
8.9,24.3,0,0
10.3,25.3,0,0
11.2,25.7,0,0
10,26.7,0,0
11.5,26,0,0
10.7,26.6,0,0
10.3,27.1,0,0
10.3,27.6,0,0
11.4,28.2,0,0
10.4,26.7,0,0
14.4,24.8,0,0
14.5,23.6,0,0
8.3,23.8,0,0
8.9,22.2,0,0
8.6,23.9,0,0
5.1,17.8,0,0
2.6,20.3,0,0
4,21.1,0,1
10.6,14.6,1,1
10.9,20,1,0
6,16.9,0,0
5.7,20.5,0,0
6,21.4,0,0
5.6,23.1,0,0
7.9,26.5,0,0
7.9,15.8,0,1
8.6,20.4,1,0
9.3,17.9,0,0
2.5,18.6,0,0
1.7,20.6,0,0
6.6,19.7,0,0
1.6,17.9,0,0
2.5,18.6,0,0
6.2,23.2,0,0
5.7,23.4,0,0
5,24.2,0,1
11.3,15.7,1,1
1.9,11.6,1,1
6.1,13.7,1,1
9.1,14,1,1
3.5,14.9,1,0
1.4,13.1,0,0
0.6,15,0,1
2.9,14.6,1,0
5.3,14.9,0,0
2.8,13.5,0,0
5.4,17.2,0,0
1.4,17.4,0,0
-0.2,16.3,0,0
1.3,12.8,0,0
1.1,16.6,0,0
2.7,18,0,0
4.2,19.3,0,0
7.8,15.2,0,1
11.2,17.6,1,1
10.3,15.4,1,1
11.4,17.3,1,0
0.6,14.3,0,0
1.9,14.5,0,0
3.5,13.6,0,0
5.8,15,0,1
8.5,16.9,1,0
1.7,14.6,0,0
0.6,13.8,0,0
3.1,13.8,0,0
3.4,15.6,0,1
4.9,11.8,1,1
10,13.4,1,1
4.3,12.2,1,0
1.2,15.4,0,0
-0.2,14.3,0,0
0.3,10.4,0,0
3.1,15.5,0,0
0.8,14.5,0,0
0,14.1,0,0
-0.5,13.2,0,0
-1.3,13.9,0,0
-0.4,14.1,0,0
2,13.1,0,0
7.8,17,0,0
0.9,16.8,0,0
-0.1,14.1,0,0
2,16,0,0
4.3,18.4,0,0
1.4,15.7,0,0
2,12.9,0,0
7.4,16,0,0
3.1,14.8,0,0
1.9,15.4,0,0
8.4,12.2,0,1
4.8,13.3,1,1
6.1,13,1,1
4.6,13.9,1,0
-0.5,12.6,0,0
3.2,14.9,0,0
1.7,15.1,0,0
1.5,15.8,0,0
5,14.8,0,1
8,14,1,1
11.1,14.6,1,1
10.1,15.5,1,1
11.1,18,1,0
12.1,20.5,0,1
13.5,17.3,1,1
8.3,11.9,1,1
4.5,11.2,1,0
4.4,11.7,0,0
3.4,12.4,0,0
1.9,14.7,0,0
0.8,11.3,0,0
3.5,12.8,0,0
0.3,13.9,0,0
3,16.1,0,1
6.2,17.7,1,0
5.7,13.2,0,0
5,14.5,0,0
2.8,14.3,0,0
7,15.9,0,1
4.7,10.4,1,0
6.3,13.1,0,1
7.4,13.3,1,1
8,13.6,1,0
3.4,11.5,0,1
5.9,15.9,1,0
2.6,11.2,0,1
5.7,16.6,1,0
2.9,15.6,0,1
5.8,14.9,1,1
4.6,14.5,1,0
7.4,18.4,0,1
1.8,14.1,1,0
2.1,16.2,0,1
6.4,14.4,1,0
4.7,18.3,0,1
6.6,11.3,1,1
1.5,10.7,1,0
2.2,11,0,1
6.4,11.9,1,1
8.6,12.3,1,1
6,15,1,0
8.1,16.2,0,0
9.5,17.1,0,0
8.1,17.8,0,0
5.4,20.8,0,1
9.8,20,1,1
10.2,18.5,1,0
6.1,20.7,0,0
5.3,22.2,0,0
7,23.8,0,0
8,23.3,0,0
7.5,23.7,0,0
11.9,22.6,0,0
13.6,20.9,0,0
10.1,19.8,0,0
4.8,18.8,0,0
7.9,23.4,0,0
12.5,17.5,0,0
6.2,16,0,0
2.4,15.4,0,0
2.6,14.7,0,0
6.4,19.3,0,0
3.7,20.3,0,1
7.7,13.6,1,1
10.8,18.4,1,0
11.2,18.7,0,1
7.7,14,1,1
7.3,14.9,1,0
5.2,17.6,0,0
5.8,20.4,0,0
6.1,23.9,0,0
14.2,22.3,0,0
10.6,24,0,0
10.3,16.7,0,1
2.6,18.5,1,0
7.4,16.9,0,0
3.7,20,0,0
7,26.4,0,1
15.8,17.2,1,1
3.7,19.7,1,0
6.8,16.5,0,0
3.2,18.9,0,0
5.5,21.7,0,0
6.2,22.9,0,0
4.9,20.1,0,0
5.6,20.6,0,0
5.6,24.3,0,0
NA,18.5,0,0
5.2,23.1,0,0
6.8,24.7,0,1
4.6,15.5,1,0
2.5,20.1,0,0
3.8,25.5,0,0
11.2,17.7,0,0
0.8,18.9,0,0
3.6,24.7,0,0
7.4,29.7,0,0
10.8,27.6,0,1
16,26.2,1,1
13.3,18.2,1,0
7.9,16.5,0,0
2.1,17.5,0,0
5,19.7,0,0
5.3,21.3,0,0
10.6,24.6,0,0
9.4,22.6,0,0
6,23.5,0,0
6.3,25.2,0,0
7.6,27.9,0,0
8.6,27.9,0,0
10.1,21.1,0,0
3.1,20.3,0,0
6.3,25.6,0,0
6.9,29.6,0,0
8.9,34.3,0,0
17.7,30.9,0,0
9.3,21.9,0,0
10.5,21.3,0,1
10.6,17.1,1,1
12.1,18.6,1,0
10.1,17.2,0,0
8.2,21.5,0,0
5.1,25.1,0,0
12.4,26,0,0
9.1,27.2,0,0
9.5,28.4,0,0
10.2,31.1,0,0
11.3,33.7,0,0
16.8,27.2,0,0
10.6,27.1,0,0
8.1,23.7,0,0
8.6,26.1,0,0
11.5,26.7,0,0
8.2,29.7,0,0
10.5,32.6,0,0
14.2,35.4,0,0
13.1,25.6,0,0
9,27.5,0,0
9.9,30.4,0,0
15.6,34.4,0,0
15.1,37.1,0,0
21.5,23.7,0,1
10.1,17.5,1,1
5.8,20.4,1,0
7.7,26.1,0,0
10.2,32.1,0,0
18.1,30.4,0,0
12.1,22.4,0,0
10.9,24.5,0,0
9.9,27.6,0,0
11.2,30.2,0,0
14.4,29.5,0,0
12.8,31.1,0,0
15.8,32.9,0,0
16.9,34,0,0
18.8,37.6,0,0
19.2,39.7,0,0
22.2,40.7,0,0
23.7,40.5,0,0
25.2,36.4,0,1
18.3,23.9,1,1
11.6,29.1,1,0
15.7,29.1,0,0
14.9,30.8,0,1
14,32.5,1,0
14.4,37.1,0,0
16.1,30.9,0,0
11.7,30.9,0,0
10.4,31.4,0,0
12,27.4,0,0
16.7,27.7,0,0
18.9,30.6,0,0
13.1,25.6,0,0
8.4,29.4,0,0
12.1,23.7,0,0
9.8,27.5,0,0
14.2,30.4,0,0
16.9,29,0,1
14.4,33.6,1,0
16.5,36.5,0,0
18.8,38.9,0,0
17.1,39,0,0
18.6,41.2,0,0
21,41.8,0,0
23,43.6,0,0
21.7,42.6,0,0
22,41.2,0,0
21.3,37.9,0,0
19,34.2,0,0
17.9,33.2,0,0
15.8,33.3,0,0
16.2,34.5,0,1
20.1,23.4,1,1
13.3,25.9,1,0
12.4,29.4,0,0
14.8,32.7,0,0
16.4,36.6,0,0
18.8,40.6,0,0
20.6,39.7,0,0
21.8,41.7,0,0
23.2,41.6,0,0
20.7,41.1,0,0
20.5,40.5,0,1
21,31.9,1,0
16.7,30.9,0,0
16.6,33.7,0,0
16.7,36.8,0,0
18.4,40.1,0,0
18.8,42,0,0
18.6,36.8,0,0
13.9,36.9,0,0
17,36.2,0,0
21.8,31.2,0,0
21.3,30.6,0,1
19.2,23.1,1,1
20,31.4,1,0
13,29.9,0,0
15.3,33.4,0,0
18.1,32.3,0,1
11.6,22.8,1,0
8.4,26.8,0,0
10.6,29.8,0,0
13.1,31.4,0,0
14.5,33,0,0
14.8,34.6,0,0
17.5,31.4,0,0
10.8,30.6,0,0
16.4,27.7,0,1
17,27.2,1,0
15.8,30,0,0
15.9,32.3,0,0
15.9,32.2,0,0
19.7,31.5,0,0
16.1,32.6,0,0
10.2,29.1,0,0
13.3,32.5,0,0
14,31.5,0,0
14.9,34.5,0,0
18.6,34.3,0,1
19,30.1,1,0
12.1,29.1,0,0
14.4,31.9,0,0
12.6,31,0,1
13,20,1,0
9.4,25.1,0,0
12.8,27.8,0,0
9.9,29.5,0,0
10.3,32.5,0,0
16,30.8,0,1
14,25.5,1,0
8.6,23.2,0,0
10.6,20.7,0,1
13.8,27.3,1,0
14.4,21.9,0,1
17.4,26.2,1,0
17.6,25.8,0,0
14.6,26.7,0,0
13.8,19.7,0,1
11.6,26.7,1,0
14.6,28.3,0,0
13.8,28.5,0,1
17.6,21.6,1,1
14.9,19.6,1,1
14.5,23.3,1,0
11.5,25.2,0,0
12.8,24.9,0,0
12.4,25,0,1
15.8,18.2,1,1
15.7,17.6,1,1
16.4,24,1,0
10.9,23.8,0,0
12.1,23.9,0,0
13,21,0,0
8.2,22.4,0,0
8.7,21.8,0,0
7,22.4,0,0
7.9,21.5,0,0
4.3,18.1,0,0
3.8,16.4,0,0
4,17.4,0,0
8.2,22.2,0,1
12.3,22.5,1,0
9.2,20.9,0,0
5.3,22.5,0,0
11.1,22.8,0,0
5.3,21.1,0,0
7.8,22.9,0,0
10.4,22.6,0,1
10.5,18.1,1,0
5.5,17.3,0,0
5.1,14.5,0,1
8.4,12,1,0
7.9,15.1,0,0
9.1,15,0,0
9.6,16.4,0,0
3.2,16.3,0,0
2.3,16.6,0,0
3.3,17.8,0,1
8.9,13.9,1,1
8.1,18,1,0
6.1,19.3,0,0
4.9,18.1,0,0
4.9,18.8,0,0
6.1,18.5,0,0
6.6,20.2,0,0
6.5,19.5,0,0
9.2,18.7,0,0
7.8,19.6,0,1
10.1,20.5,1,0
9.4,20.3,0,0
8.5,18.9,0,0
8.1,20.4,0,1
11,19.1,1,0
7.7,18.8,0,0
8.8,22.2,0,0
12.4,17.5,0,1
10.6,14,1,0
8.8,17.5,0,0
6.7,18.5,0,0
5.5,18.7,0,1
10,14,1,1
10.1,15.8,1,0
11.4,13.8,0,1
6.3,15.6,0,0
4.7,16,0,0
2.6,16,0,0
1,14.9,0,0
1.2,18,0,0
2.5,16.8,0,0
1.7,14.9,0,0
3.8,16.6,0,1
7.9,12.2,1,1
8.2,15.2,1,0
6.6,16.4,0,0
1.7,11.7,0,1
5.7,13.8,1,0
4.2,11.3,0,0
5.4,11.2,0,0
3.2,16.5,0,0
6.9,15.1,0,0
3.6,14.4,0,0
5.8,12.2,0,1
5.7,12.2,1,1
5.8,13.2,1,1
9.2,14.6,1,0
8.4,14.4,0,1
9,12.4,1,1
6.4,10.7,1,1
2,10.1,1,0
4.9,11.1,0,0
5.5,12.2,0,0
4.7,13.9,0,0
3.6,13.9,0,1
4.1,11.1,1,0
7.2,9.6,0,0
4.8,10.7,0,0
6.1,13.3,0,1
5,11.6,1,1
6.7,10.5,1,0
7.1,11.3,0,1
7.4,12.3,1,0
-0.5,11.8,0,0
-0.9,12.6,0,0
3.5,11.3,0,1
6,14.2,1,1
8.1,12.4,1,1
3.4,13.2,1,0
-1.7,15.1,0,0
-2.1,13.7,0,0
0.3,13.2,0,0
-1.3,13.8,0,0
-1.5,14.6,0,0
1,12.4,0,1
2.2,17.8,1,0
4.2,13.6,0,0
6.7,12.7,0,0
2.7,15,0,0
3,16.9,0,0
7.9,15.4,0,0
8.9,19.7,0,0
4.7,8.7,0,1
-1.1,11.5,1,0
-1.7,12.7,0,0
-1.8,14,0,0
-2.8,13.5,0,0
0.1,10.5,0,0
3.6,14.6,0,0
2,13.8,0,0
1.7,14.2,0,0
5.5,14.6,0,0
-1.3,12,0,0
-1.7,14.1,0,0
-1.5,14.6,0,0
-0.7,16.2,0,0
0.3,17,0,0
0.9,15.3,0,0
6.6,11.6,0,1
7.6,18.3,1,0
4,18.7,0,0
2,16.3,0,0
2.3,17.5,0,0
2.6,18.5,0,0
2.9,19.8,0,0
3.8,17.8,0,0
2,17.3,0,0
4.7,20.2,0,0
3.5,19.1,0,0
2.3,18.7,0,0
2.5,19.3,0,0
2.3,18.8,0,0
2.8,19.6,0,0
4.6,20.5,0,0
6.6,15.6,0,0
-0.6,15.4,0,0
0.2,16.3,0,0
2.3,18,0,0
3.3,18.8,0,0
2.2,20.3,0,0
3.7,20.3,0,0
11.7,18.4,0,1
7.7,16.5,1,0
10.1,17.8,0,0
1.7,17.4,0,0
2.6,19.3,0,0
3.2,20.1,0,0
4.8,20.7,0,0
7.8,19,0,0
6.8,16.1,0,0
3.8,15,0,0
1.1,16.6,0,0
2.9,18.9,0,0
7.8,19.8,0,1
12.7,21.8,1,0
6.8,17.8,0,0
5.3,20.6,0,0
7.3,24.1,0,0
11.3,21.9,0,0
7.3,24.3,0,0
5.3,16.3,0,0
4.9,22.8,0,0
5.8,23.5,0,0
8.6,28.3,0,0
12.9,29.9,0,1
11.7,18.6,1,0
5.1,18.6,0,0
5.7,21.5,0,0
7.6,23.6,0,0
7.1,27.4,0,0
8.2,30.3,0,1
14.8,19.3,1,1
7.3,18.1,1,0
2.9,19.5,0,0
3.5,19.3,0,0
5.1,20.3,0,0
5.3,23.1,0,0
8.2,26.8,0,0
10.7,26.9,0,0
9.5,26.3,0,0
10.8,29,0,0
14.5,32.1,0,0
16.9,32.9,0,0
11.9,32.4,0,0
11.8,29.1,0,0
14.3,22,0,0
6.4,19.9,0,0
7.6,24.4,0,1
8.9,29,1,0
9.1,33.8,0,0
15.2,21.7,0,1
5.5,19.1,1,0
5.8,24.4,0,0
9.6,27.9,0,0
12,26,0,0
7.8,25.8,0,0
9.2,29.9,0,0
11.1,34,0,0
13.6,30.7,0,0
10,29.3,0,0
9.4,29.3,0,0
9.9,30.5,0,0
12.7,33.2,0,0
14.2,37.9,0,0
17.5,24.3,0,1
14.6,21.1,1,0
8.3,22.4,0,0
9.4,26.6,0,0
10.4,29.7,0,0
11.8,34.6,0,0
18.5,29.5,0,0
12.6,33.2,0,0
17.3,36.2,0,0
19.8,26.6,0,1
10.1,22.8,1,0
9.7,26,0,0
12.8,28.3,0,0
12.5,29.8,0,0
14.7,32.3,0,0
20.6,32.7,0,0
20.5,32.4,0,1
15.5,33.2,1,0
14.8,25.8,0,1
17.5,30.2,1,0
17.2,28.9,0,0
16,26.3,0,1
15.7,23.7,1,1
13.9,27.7,1,0
13.9,31.2,0,0
15,29.7,0,1
15.8,27.4,1,0
12.9,27.5,0,0
13,29.1,0,0
13.1,29.1,0,0
14.2,35.6,0,0
20.3,34.9,0,0
11.7,26.4,0,0
10.5,29.3,0,0
10.2,25,0,0
11.1,30,0,0
14.1,33.6,0,0
17.5,35.5,0,0
21.2,33.4,0,0
18,33.7,0,0
14.4,32.2,0,0
15.1,25.7,0,0
9.9,28.9,0,0
16.2,31.7,0,0
17.7,33.7,0,1
12,27,1,0
10.1,30.6,0,0
11.4,33.5,0,0
15.5,39.6,0,0
17.1,38.3,0,0
26,33.1,0,0
19,35.2,0,0
20.5,36.1,0,0
20.3,36.5,0,0
20.7,34.1,0,1
20.4,26.4,1,1
19.7,21.7,1,1
18.4,30.6,1,0
17.6,33.1,0,0
18.1,27,0,1
17.9,28.1,1,0
13.5,28.3,0,0
11.4,28.4,0,0
15.8,27.6,0,0
12.1,28,0,0
14.7,28.6,0,0
14.4,31.1,0,1
18.1,28.8,1,0
17.7,33.7,0,0
20.2,36,0,1
20.1,30.8,1,0
18,26.9,0,0
11.5,26,0,0
15.4,28.9,0,0
16.6,27.5,0,0
14,25,0,0
9.2,24,0,0
10.5,26.8,0,0
13.8,28.5,0,0
16.9,29,0,0
13.6,29.8,0,0
15.2,29.5,0,0
15,31.4,0,0
15.7,33.1,0,0
16.9,33.5,0,0
19.6,38.8,0,0
20.4,36.1,0,0
18.3,34,0,0
20.3,35.8,0,1
17.8,31.9,1,0
18.3,32,0,0
19.3,24.7,0,1
16.9,30.9,1,0
19.7,34.9,0,0
20.5,33.9,0,0
19.7,28.2,0,1
18,33.1,1,0
19,33.3,0,0
18.4,34.6,0,0
19,34.5,0,0
18.4,35.9,0,1
17.5,29.5,1,0
17.6,30.3,0,0
18,29.8,0,0
14.5,31.5,0,0
18.1,35.1,0,1
19.3,28.6,1,0
12.1,28.6,0,0
16.5,32,0,0
12.7,30.4,0,0
15.1,23.4,0,0
11.2,22.3,0,0
10,25.2,0,0
11.3,30.3,0,0
10.9,29.5,0,0
12.6,30,0,0
9.3,31.7,0,0
11.8,28.9,0,0
14.5,27.6,0,0
10.2,29,0,0
12.7,28.3,0,0
10,27.9,0,0
14.5,29.6,0,1
16.6,28.3,1,0
12.7,33.6,0,0
16.6,26.8,0,0
13.2,27.3,0,0
10.8,30.7,0,0
16.4,31.9,0,0
14.5,25.1,0,0
7.9,24.6,0,0
7.8,19.4,0,0
10.3,20.9,0,0
5.5,23.9,0,0
5.8,25.8,0,0
8.6,28.2,0,0
9,29.4,0,0
10.4,29.1,0,0
15.1,26.4,0,0
8.7,26.8,0,0
11.5,23.8,0,0
15.5,24.3,0,0
10.8,21.1,0,1
11.8,19.9,1,1
10.9,22.3,1,0
7.3,22.1,0,0
7.6,24.2,0,0
8.2,23.7,0,0
11.8,26.5,0,0
8.3,25.5,0,0
10.3,21.8,0,1
12.7,24.2,1,1
10.7,26.6,1,0
15.1,17.7,0,1
15.2,19.9,1,1
9.9,17.4,1,0
6.9,18.2,0,0
10.4,19.4,0,0
5.9,23.1,0,0
12.7,24,0,1
15.2,20,1,1
10,16,1,1
7.1,19.7,1,0
5.8,17.8,0,0
3.6,18.5,0,0
4.4,19.6,0,0
4.7,20.9,0,0
6.4,22.5,0,0
7.7,20.7,0,0
7.5,23.7,0,0
5,22.3,0,0
5.5,20.5,0,0
2.7,15.5,0,0
6.7,14.7,0,0
6.1,13.8,0,0
9.9,15.4,0,1
10.4,14.3,1,1
9.9,18,1,0
11.2,17.2,0,0
4.5,13.5,0,0
2.6,15.8,0,0
2.3,17.8,0,0
3.2,18.9,0,0
2.4,18,0,0
2.3,19.2,0,1
6.7,17.4,1,1
10.3,17.6,1,0
6.1,15,0,0
8,16.9,0,0
1.4,16.6,0,0
-0.2,13.9,0,0
2.6,15.2,0,0
2,13.8,0,0
5.7,14.7,0,1
7.4,18.7,1,1
9.1,15.8,1,0
5,15.4,0,0
8.4,14.5,0,1
3.8,11.5,1,0
-1.4,12.5,0,0
-1.2,12.6,0,0
-1.2,9.9,0,1
2.6,13.3,1,0
0.8,13.2,0,0
2.3,10.9,0,0
1,16.7,0,0
4.3,15,0,0
-1,13.4,0,0
0.7,15.2,0,0
-0.8,15.2,0,0
0.3,15.3,0,0
2.4,15.7,0,0
1.8,14,0,1
5.9,14.4,1,1
11.3,12.6,1,1
9.9,11.1,1,1
5.8,13.7,1,0
-0.9,12.2,0,0
-1.5,12.1,0,0
-1.2,11.3,0,0
1.4,16.8,0,1
7,14,1,0
8.2,13.4,0,0
1.8,14.3,0,0
2.3,13.2,0,0
5.6,12.4,0,0
0.4,15,0,0
1,8.6,0,0
2.9,10.6,0,0
4.6,12.1,0,0
-2.1,11,0,0
1.1,11.6,0,0
0.7,11.8,0,0
3.6,10,0,0
4.8,14.8,0,0
0.1,14.8,0,0
-0.5,13.2,0,1
3.3,14.2,1,1
8,13.9,1,1
5.1,11.3,1,1
5.9,13.7,1,0
5,9.1,0,1
4.4,6.8,1,1
2.9,11.9,1,0
-1.4,11.5,0,0
-1.6,12.4,0,0
-1.5,13,0,0
-1.6,13.7,0,0
-0.3,15.9,0,1
4.5,13.5,1,1
7.5,16.9,1,0
2.2,12.8,0,1
6.5,13.6,1,1
8.2,11.8,1,0
0.7,9.5,0,0
1.4,13.8,0,0
1,12.2,0,0
3.3,12.5,0,0
7.2,13.8,0,1
3.8,10.3,1,1
7.2,11.9,1,1
7.5,11.7,1,1
-2.4,8.6,1,1
2.2,11.5,1,1
2,10.9,1,1
5,12.6,1,0
1.3,14,0,0
0.8,11,0,0
3.8,15.1,0,1
3,14.2,1,0
1.8,9,0,1
1.7,12.3,1,0
4.2,12.8,0,0
2.1,17,0,0
1.7,15.9,0,0
5.5,14.2,0,0
-0.9,12.7,0,0
-0.1,13,0,0
0.4,16.8,0,0
2,16.4,0,1
7.9,20.7,1,0
8.9,17.7,0,0
7.5,13.5,0,1
8.8,11.7,1,1
5.8,15,1,1
9.8,15.8,1,0
4.2,16.2,0,0
1.2,13.7,0,0
1.5,15.5,0,0
2.2,15,0,0
1.1,14.9,0,0
1.9,17.6,0,1
7.5,17.9,1,1
3.4,17.5,1,0
3.2,17.6,0,0
5.2,16.4,0,1
8.2,13.6,1,0
6.1,14.9,0,0
0.7,17.5,0,0
4.9,19,0,0
3.9,19.4,0,0
6,21.1,0,0
6.6,23.2,0,0
7.3,24.1,0,0
13.3,18,0,0
2.5,16.7,0,0
3.7,17.9,0,0
3.6,19.2,0,0
6.1,20.4,0,0
5.6,21.5,0,0
6.4,20.9,0,0
6.2,16.3,0,0
-0.2,14.9,0,0
1.7,16.9,0,0
2.9,19,0,0
4.5,20.1,0,0
4.3,21.3,0,0
4.8,22.6,0,0
6.8,20.1,0,0
3.1,19.7,0,0
3.7,21.1,0,0
4.8,24.6,0,0
6.9,27.1,0,0
9.6,29.4,0,0
10.1,31,0,0
10,34.1,0,0
12,24.3,0,0
10.2,23.1,0,0
10.3,27.8,0,0
13.2,29.7,0,0
15.4,22.1,0,1
10.7,24.4,1,0
8.7,24.2,0,0
10,27.1,0,0
10.5,32.4,0,0
13.1,29.6,0,0
16,29,0,0
8.6,27.5,0,0
8.3,29.2,0,0
11.3,31.8,0,1
16.6,24.7,1,0
13.3,25.2,0,0
